MOTHERLODE_ID,PROJECT_ID,RESPONDENT_ID,METHOD_ID,METHOD_TYPE,PROJECT_NUMBER,CREATED_ON,PRACTICE,RESPONDENT_DATE,RESPONDENT_LANGUAGE,TEMPLATE_NUMBER_162048140,ENTITY_ID,SCAN_RESPONDENT_ID,AUTO_INCREMENT,CASEID,BATCH_ID,LANG1,Q1,Q2_DK,Q3,Q3_1,Q4,Q7,Q8,Q25,Q10,Q11,Q13A,Q13B,Q13C,Q13D,Q13E,Q13F,Q13G,Q13H,Q13I,Q13J,Q13K,Q13L,Q14A,Q14B,Q14C,Q14D,Q14E,Q14F,Q14G,Q17,Q18,Q9,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q20A,Q20B,Q20C,Q20D,Q20E,Q20F,Q20G,Q20H,Q21,Q23A,Q23B,Q23C,Q23D,Q23E,Q23F,Q23G,Q24A,Q24B,Q24C,Q24D,Q24E,Q24F,Q24G,Q26,Q27A,Q27B,Q27C,Q27D,Q27E,Q28A,Q28B,Q28C,Q29,Q30A,Q30B,Q30C,Q30D,Q30E,Q30F,Q30G,Q30H,Q30I,Q31,Q32,Q33,Q34,Q35,Q36A,Q36B,Q36C,Q36D,Q36E,Q36F,Q36G,Q37A,Q37B,Q37C,Q37D,Q37E,Q38,Q39A,Q39B,Q39C,Q39D,Q39E,Q39F,Q39G,Q39H,Q39I,Q40,Q41,Q42,Q43,Q44,Q45,Q46A,Q46B,Q46C,Q46D,Q47,Q48,Q50,Q50_DNA,Q51,Q51_DNA,Q51A,Q52,Q53,Q54,Q55,Q56A,Q56B,Q56C,Q57A,Q57B,Q57C,Q57D,Q58A,Q58B,Q58C,Q58D,Q58E,Q59A,Q59B,Q61A,Q61B,Q61C,Q61D,Q62,Q63,Q64A,Q64B,Q64C,Q64D,Q65A,Q65B,Q66A,Q66B,Q66C,Q66D,Q67A,Q67B,Q67C,Q67D,Q67E,Q68A,Q68B,Q68C,Q68D,Q68E,Q69A,Q69B,Q69C,Q69D,Q70A,Q70B,Q70C,Q70D,Q71A,Q71B,Q71C,Q71D,Q71E,Q71F,Q72,Q73A,Q73B,Q73C,Q73D,Q73E,Q73F,Q73G,Q73H,Q74_NO,Q74A,Q74B,Q74C,Q75A,Q75B,Q75C,Q75D,Q75E,Q75F,Q75G,Q75H,Q75_1A,Q75_1B,Q75_1C,Q76A,Q76B,Q76C,Q76D,Q76E,Q76F,Q76_1A,Q76_1B,Q76_1C,Q76_1D,Q76_1E,Q76_1F,Q76_1G,Q76_1H,Q77,Q78_M,Q78_Y,Q79,Q80,Q80A,Q81,Q83,Q84,Q85,Q86,Q87,Q87A,Q87B,Q88A,Q88B,Q88C,Q88D,Q88E,Q88F,Q89,Q90,Q91,Q91A,Q92,Q92_NONE,Q92A,Q93,Q93_NONE,Q94,Q95,BAYLOR_2014_LANGUAGE,AGE,AGE_VALID,STRATUM_KEY,STATE,PROJWT,WEIGHT,Q2,RELTRAD,I_GENDER,I_EDUC,I_MARITAL,I_RELIGION,I_ATTEND
128171265,33370,01_000515_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139838072,4139838072,515,515,21,en-US,24,,4,4,7,5,2,3,5,8,2,1,1,1,1,1,1,1,1,1,1,1,2,1,8,1,0,0,3,1,1,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,4,4,4,4,2,3,3,3,2,3,4,4,1,4,2,1,4,3,4,1,1,2,2,2,2,2,2,2,1,2,1,3,4,1,3,3,,3,4,3,3,4,3,3,4,4,2,3,3,1,3,1,3,,1,2,,2,,3,2,4,2,2,2,2,0,0,24,,,1,2,2,4,4,1,4,4,3,3,3,1,3,8,8,8,8,3,14,24,1,1,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,3,3,3,2,2,2,2,1,1,1,2,1,2,1,1,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,1,1,2,2,1,1,1,2,1,11,1918,1,3,1,6,,,,2,2,2,8,1,,,,,,,6,3,1,3,,24,,1,3,6,1,96,1,43,OR,29497.3734043569,0.396496257838318,Salem First Christian Church,2,1,5,2,2,6
128171918,33370,01_000516_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139835483,4139835483,516,516,21,en-US,20,,3,3,2,5,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,0,0,1,3,2,2,1,3,3,2,3,3,3,3,2,4,2,4,2,4,2,1,3,3,3,3,3,4,4,3,2,2,3,3,2,3,4,4,3,4,3,4,1,4,2,2,1,1,2,1,2,2,2,2,1,4,4,4,3,2,3,4,4,3,4,4,2,3,1,3,1,3,1,1,1,1,1,2,3,1,1,2,2,2,1,4,2,3,2,2,2,1,0,0,24,,,1,2,1,4,3,1,4,3,4,4,3,3,4,3,3,9,9,8,20,31,3,3,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,2,0,3,2,3,3,3,3,1,1,1,1,1,1,2,2,2,,3,3,4,4,4,3,1,2,2,2,1,5,4,2,4,3,3,2,2,1,1,1,2,1,2,2,1,2,1,2,1954,1,3,2,6,,,,1,2,2,8,1,2,2,2,2,2,1,7,3,2,2,,27,,1,3,6,1,60,1,42,WY,61438.4865241508,0.825840648933089,,1,1,6,2,1,3
128171267,33370,01_000517_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139818580,4139818580,517,517,21,en-US,46,,1,3,0,,,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,3,1,1,2,1,4,4,,1,1,3,1,3,1,1,1,1,1,1,1,1,1,4,1,2,1,2,1,2,2,2,1,3,4,4,2,3,3,3,3,4,4,4,3,4,3,2,2,1,2,2,2,2,2,2,1,5,4,3,3,2,3,3,4,3,2,3,1,2,2,3,4,2,2,1,1,2,1,3,1,1,3,3,1,1,1,3,1,4,2,2,2,1,0,0,23,,,1,2,1,4,1,1,2,2,4,2,3,2,1,1,1,8,8,2,16,46,4,4,4,1,1,1,1,1,1,1,2,3,1,1,1,4,1,4,1,1,3,1,1,1,1,1,2,2,2,1,1,1,3,8,3,2,3,2,3,3,1,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,2,2,4,3,3,3,3,3,1,2,1,2,1,2,2,1,2,2,12,1967,1,2,2,2,40,3,1,1,2,1,2,1,2,2,2,2,2,5,6,,2,2,,26,,1,3,6,1,47,1,12,FL,32372.1330058194,0.435138051754663,,7,2,5,2,6,1
128171266,33370,01_000518_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139833391,4139833391,518,518,21,en-US,12,,3,3,7,4,3,3,5,8,2,4,2,4,4,4,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,,,4,4,,1,2,2,4,1,4,4,1,1,4,3,1,2,4,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,8,2,3,3,3,3,4,2,4,3,2,3,4,2,3,3,1,,1,1,3,1,2,1,1,1,3,2,4,2,2,2,2,0,0,21,,,1,2,1,4,2,1,4,4,4,2,1,3,1,3,3,3,8,3,20,12,1,1,1,2,1,1,1,1,2,1,2,3,2,2,2,3,5,5,5,5,5,4,1,1,1,1,4,2,0,0,4,8,2,0,1,3,3,2,1,3,1,2,1,1,1,2,1,2,1,,4,3,,5,5,3,2,3,3,3,3,1,1,5,5,3,3,3,4,3,1,1,1,2,2,2,1,1,2,6,1977,1,4,2,1,45,2,1,2,2,2,8,1,2,2,2,2,2,1,4,6,1,1,,25,1,,3,5,1,37,1,41,AL,50416.6892542863,0.677688428318476,Southern Baptist,1,2,3,2,1,6
128171268,33370,01_000519_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139836253,4139836253,519,519,21,en-US,33,,4,4,6,1,3,3,4,8,1,1,1,1,2,2,1,1,1,1,1,1,0,3,1,1,2,0,3,2,1,4,4,2,3,3,3,2,3,2,2,1,4,1,4,2,1,4,4,4,2,3,3,3,3,2,3,3,4,1,3,4,3,3,4,3,3,1,3,2,2,1,1,1,2,2,2,2,2,1,6,5,4,3,2,3,3,3,3,1,3,1,2,3,3,2,1,1,1,1,2,1,3,1,1,2,2,2,2,1,2,1,3,2,2,2,2,0,0,40,,,1,2,1,4,4,2,,,,3,3,2,1,8,8,6,6,5,45,33,3,4,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,3,2,2,3,2,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,2,2,4,2,2,2,2,2,3,2,1,2,1,2,1,1,1,1,7,1965,1,2,2,6,,,,2,2,2,2,1,,,,,,1,6,5,2,,1,,,,3,5,1,49,1,43,MD,57549.2402375488,0.773562380718824,United Methodist,2,1,5,2,2,5
128171269,33370,01_000520_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139838088,4139838088,520,520,21,en-US,46,,1,4,0,,,2,1,0,1,1,3,2,2,1,1,1,1,1,1,1,8,1,3,1,1,1,3,4,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,3,2,4,3,3,2,3,3,4,3,4,4,4,1,3,1,2,1,1,2,2,2,2,2,2,1,5,5,4,3,2,3,3,4,3,2,3,2,3,2,3,3,2,1,1,1,1,1,3,3,1,2,2,2,2,1,2,1,4,2,2,2,2,2,5,25,,,1,2,1,4,1,1,2,1,4,2,3,3,2,1,1,3,1,1,46,46,4,4,2,3,1,1,2,1,3,3,4,4,1,1,1,3,1,1,1,1,1,4,2,2,2,3,5,0,0,0,4,8,8,8,3,1,3,3,3,3,2,1,1,2,1,2,2,2,1,1,,,,,,,,,,,,2,2,4,3,3,3,3,3,3,2,1,1,1,2,1,1,2,1,11,1974,1,3,2,4,60,1,1,1,2,2,8,1,,,,,,,4,,1,1,,33,1,,3,2,1,40,1,43,OR,118173.402917117,1.58845709380131,,7,1,3,2,6,1
128171270,33370,01_000521_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139833657,4139833657,521,521,21,en-US,31,,4,4,5,5,3,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,3,2,1,7,4,2,3,4,3,2,4,2,4,2,4,2,4,2,4,4,4,4,2,2,4,4,3,2,4,3,3,1,2,4,4,1,4,3,1,3,3,3,1,1,1,1,2,2,2,2,2,1,1,1,4,4,1,2,2,4,1,4,4,3,4,4,3,4,4,2,2,2,2,2,1,3,3,1,3,1,2,1,3,2,4,2,2,2,2,0,0,26,,,1,2,1,4,4,1,4,2,4,4,3,3,3,8,6,7,7,6,31,31,3,1,2,2,1,1,2,1,3,1,3,3,2,2,3,4,2,2,2,2,3,2,2,2,3,2,4,1,0,0,4,1,0,0,2,3,3,3,2,1,2,2,1,1,2,2,1,2,1,,3,3,3,3,4,3,3,2,1,4,3,4,5,1,5,1,2,2,3,2,2,1,2,2,2,2,2,2,1,1,1957,1,3,2,3,40,3,2,2,2,2,8,1,2,2,2,2,2,,7,,2,3,,29,1,,3,6,1,57,1,41,IL,25525.2746511121,0.343104307652232,"Missouri Synod, Lutheran",1,1,6,2,1,4
128171271,33370,01_000522_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139834658,4139834658,522,522,21,en-US,45,1,3,3,0,,,8,5,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,1,1,,3,3,3,3,3,3,4,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,2,1,3,4,3,1,1,1,2,1,2,2,2,2,1,1,4,3,4,8,3,3,3,2,3,3,2,4,4,4,4,4,2,2,3,8,3,2,3,1,1,1,1,1,2,3,1,4,2,2,2,2,0,0,24,,,1,2,1,4,3,1,3,3,3,2,2,2,2,0,0,8,0,8,21,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,1,3,2,3,3,2,2,2,2,2,1,2,1,2,1,1,,,,,,,,,,,,1,2,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,,,1,8,1,6,,,,2,2,1,1,1,,,,,,,4,3,2,2,,27,,1,3,4,1,0,,42,FL,71393.9801804177,0.959659885159047,,,2,3,2,,1
128171272,33370,01_000523_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139834915,4139834915,523,523,21,en-US,21,,2,3,3,2,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,8,1,1,1,2,1,1,3,1,3,4,2,3,3,3,3,2,3,2,4,1,3,4,4,4,2,3,4,4,4,3,2,4,2,2,3,3,1,2,4,1,2,3,2,4,4,1,2,2,2,2,2,2,2,1,4,7,3,1,8,1,3,1,1,3,3,3,2,3,3,2,3,2,2,2,1,2,2,2,3,1,3,2,3,1,2,2,2,2,2,2,2,0,0,,1,,1,3,2,3,3,1,2,3,4,2,2,3,4,0,0,8,2,2,20,21,4,4,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,2,1,3,3,3,3,1,2,1,2,1,2,1,2,1,1,,,,5,4,5,2,5,3,3,3,3,1,5,4,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,1989,1,3,2,6,,,,2,2,1,1,1,,,,,,,2,4,1,3,,16,3,,3,1,1,25,1,42,IN,271892.499621655,3.65471044341763,,1,2,1,2,1,3
128171919,33370,01_000524_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139834287,4139834287,524,524,21,en-US,29,,3,2,3,3,3,1,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,0,4,4,4,8,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,3,1,4,4,4,4,4,1,4,2,2,1,1,1,1,1,1,1,1,1,6,7,4,3,2,3,4,4,3,3,3,2,2,2,3,3,2,1,1,1,2,1,3,1,1,2,2,2,2,1,4,2,4,2,2,2,2,0,0,34,,,1,2,1,3,2,1,2,3,4,2,3,2,2,3,3,7,4,4,29,29,3,4,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,2,3,1,2,3,3,3,2,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,2,4,2,3,1,2,2,2,2,1,1,1,1,1,1,1,1,2,5,1958,1,2,2,4,5,,,2,2,2,8,1,2,2,2,2,2,,7,,1,2,,35,1,,3,7,1,56,1,42,PA,44877.6894526525,0.603234589211887,Conservate Judiasm,5,2,6,2,5,3
128171273,33370,01_000525_00000021,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139832260,4139832260,525,525,21,en-US,46,,1,1,0,,,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,3,1,1,1,3,4,6,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,3,3,2,3,3,2,4,4,4,3,4,2,3,2,2,1,2,1,1,2,2,2,2,1,6,6,4,3,2,3,3,3,3,1,3,1,1,2,2,2,2,1,1,1,1,1,3,1,1,3,2,1,3,1,3,2,4,1,2,2,2,1,0,25,,,1,2,1,4,1,1,2,2,3,3,2,2,3,1,1,4,4,3,38,16,4,4,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,3,1,3,3,2,2,2,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,2,3,3,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1945,1,1,2,6,,,,1,2,2,8,1,2,2,2,2,2,,6,3,1,2,,40,,1,3,5,1,69,1,33,PA,17802.9724765145,0.239303068397743,,7,1,5,2,6,1
128171274,33370,01_000526_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139833200,4139833200,526,526,22,en-US,46,,1,1,0,,,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,3,4,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,3,2,3,3,1,3,1,3,4,4,4,4,3,1,4,3,2,1,1,2,1,1,1,1,2,1,6,4,4,3,2,3,3,4,1,3,3,1,4,3,4,4,2,2,2,1,1,1,2,3,1,2,3,1,1,2,4,2,3,2,2,2,2,0,0,27,,,1,2,1,4,3,1,1,1,4,2,3,2,2,6,1,1,2,1,46,33,3,3,1,4,2,1,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,2,2,1,1,2,3,2,2,2,3,2,2,0,1,1,3,2,3,3,1,2,1,1,1,2,1,2,1,,3,3,3,3,4,3,4,3,2,2,2,1,1,5,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,9,1955,1,4,1,3,40,4,2,1,2,2,8,1,,,,,,1,6,,2,2,,31,,1,3,5,1,59,1,41,DE,26486.6035197358,0.356026247980144,,7,1,5,2,6,1
128171275,33370,01_000527_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139830167,4139830167,527,527,22,en-US,25,,3,4,2,5,3,3,3,4,1,1,1,4,4,4,1,1,1,1,1,1,0,0,0,8,8,8,8,2,1,1,4,3,4,4,4,3,4,2,4,3,2,2,4,1,3,4,4,3,3,3,4,4,4,2,4,4,4,2,4,4,2,1,4,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,4,1,3,3,3,1,2,3,1,4,4,2,,4,2,1,1,1,1,1,3,1,1,8,1,2,2,4,1,3,1,2,2,2,3,0,18,,,1,2,1,4,3,1,4,4,4,4,3,4,4,2,2,8,8,2,16,6,1,1,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,2,3,2,3,3,2,2,2,1,1,1,2,1,2,1,,4,,,5,5,5,5,5,5,5,5,1,1,1,4,4,4,4,4,1,2,1,1,1,,1,1,1,2,6,1968,1,1,2,,,,,1,2,1,1,2,2,2,2,2,2,5,6,5,1,3,,20,3,,3,5,1,46,1,21,CA,17054.9126606825,0.229247836918291,Roman Catholic,2,2,5,2,2,3
128171276,33370,01_000528_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139834185,4139834185,528,528,22,en-US,33,,3,3,5,5,1,3,5,0,3,1,1,1,2,2,1,1,1,1,1,1,0,3,2,8,8,8,8,2,1,5,4,3,3,4,3,3,4,3,4,2,4,1,4,1,1,4,4,3,3,3,4,3,,,,,4,,,4,4,2,4,3,3,2,4,4,2,1,1,2,2,2,2,2,2,1,5,5,3,3,2,4,4,4,3,3,4,2,2,3,4,3,2,2,1,2,1,3,3,2,2,2,3,1,2,1,4,2,4,2,2,2,2,0,0,21,,,1,2,1,4,3,1,2,3,4,2,2,3,1,4,4,8,8,3,33,33,4,4,3,1,1,1,8,1,8,8,,,2,2,2,4,2,3,2,2,4,2,2,3,1,3,5,0,0,0,0,1,0,0,3,3,3,3,3,3,2,1,1,,1,1,2,2,2,,3,3,,3,2,3,2,2,2,2,2,2,3,4,4,3,3,3,3,1,1,1,1,,,1,,,2,,1947,1,3,1,4,10,1,1,,2,2,8,1,,,,,,,6,,2,2,,26,,1,3,,1,67,1,42,NY,46028.7794362325,0.61870725061357,,2,2,5,2,2,4
128171277,33370,01_000529_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139834167,4139834167,529,529,22,en-US,23,,3,4,6,5,1,3,1,3,,4,,,,,,,,,,,3,,,,,,,2,1,7,4,,,,,,4,1,2,4,,,4,1,4,4,4,4,3,4,3,3,4,1,3,2,4,1,4,4,1,1,2,1,1,3,4,2,1,1,2,1,2,1,2,2,2,1,2,2,3,4,2,3,3,3,3,4,3,3,3,2,1,3,4,,2,2,1,2,2,3,1,2,2,1,1,1,3,2,4,2,2,2,,0,0,20,,,1,6,,,,1,4,3,3,2,,1,3,7,7,8,7,7,33,9998,4,4,2,2,2,,,,,,,,4,4,3,,,,,,,,,,,,,,,,8,8,8,8,2,3,2,2,1,2,2,1,1,1,2,1,2,1,2,1,,,,,,,,,,,,1,2,4,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,10,1928,1,4,2,,,,,,,,,1,,,,,,,6,1,2,7,,20,,1,,6,1,86,1,42,NY,46028.7794362325,0.61870725061357,,2,2,5,4,2,5
128171278,33370,01_000530_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139831136,4139831136,530,530,22,en-US,12,1,3,3,3,3,2,8,3,3,2,2,1,1,2,2,2,1,1,,1,1,1,1,1,1,1,1,1,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,2,3,3,3,1,3,1,4,4,4,4,4,2,3,1,2,1,2,1,2,2,1,2,2,1,4,4,3,2,8,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,3,2,2,2,2,0,0,16,,25,,5,,,,1,,,4,3,3,2,3,4,4,4,4,4,12,31,3,3,3,2,1,1,1,1,2,1,3,3,2,2,2,3,4,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,1,2,1,2,1,1,2,1,2,1,,,,5,5,5,3,3,4,3,2,1,5,5,4,4,4,4,4,3,1,1,1,1,1,1,1,1,2,1,1958,1,1,2,4,52,1,1,1,2,2,8,1,,,,,,,2,,1,2,,16,0,,3,1,1,56,1,23,CA,60355.9218575901,0.811289087569462,,1,2,1,3,1,3
128171920,33370,01_000531_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139819438,4139819438,531,531,22,en-US,21,,4,4,7,2,2,3,5,4,2,2,1,2,4,3,1,1,1,1,1,1,2,2,1,0,0,2,2,1,4,5,4,1,4,4,4,1,4,1,4,1,4,4,4,1,4,4,4,4,1,1,4,4,4,1,4,4,4,1,4,4,1,1,4,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,8,3,3,3,2,2,3,3,4,2,4,2,3,2,3,3,2,1,3,3,1,1,8,2,2,1,3,1,4,2,2,2,2,0,0,22,,,1,2,1,4,3,1,4,4,4,1,1,4,1,8,8,8,8,5,12,21,4,1,1,4,2,1,1,1,3,1,1,2,1,1,1,2,5,1,5,3,5,1,1,1,1,1,2,0,0,2,2,3,3,1,2,3,3,3,3,3,2,1,1,1,1,1,1,2,1,,3,,4,3,3,3,3,3,3,3,3,1,1,5,5,1,1,1,5,3,2,1,2,2,2,2,2,2,2,10,1986,1,2,2,2,35,4,2,2,2,2,8,1,2,2,2,2,2,1,7,,2,1,,27,1,,3,5,1,28,1,13,CO,66280.1550652484,0.890921137013263,Non denominational,1,2,6,2,1,6
128171279,33370,01_000532_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139837820,4139837820,532,532,22,en-US,21,1,3,4,6,2,6,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,8,8,8,8,2,2,8,1,1,4,,,,,,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,4,2,4,1,3,2,3,1,4,1,4,1,3,1,4,1,2,1,1,2,2,2,2,2,2,1,5,4,3,3,2,3,3,3,2,2,3,1,4,4,4,3,3,2,1,1,1,1,2,3,1,2,2,1,2,1,3,1,3,2,2,2,2,5,0,22,,39,,5,,,,1,4,3,3,1,3,3,3,3,3,3,3,3,16,16,4,4,3,3,,1,2,1,2,1,1,3,4,2,2,3,1,3,3,4,4,4,3,2,3,3,3,2,3,1,2,2,2,2,3,3,3,2,3,3,1,1,1,1,1,1,2,2,1,,4,,,5,5,5,3,5,3,3,3,4,4,3,3,3,2,2,3,2,1,1,2,2,1,1,1,2,1,8,1971,1,1,2,3,43,3,2,2,2,2,8,,,,,,,2,5,7,1,2,,22,,1,3,5,1,43,1,43,CA,171607.250123792,2.30670139877463,,1,1,4,3,1,5
128171921,33370,01_000533_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139834274,4139834274,533,533,22,en-US,17,,3,4,0,,,2,3,7,1,1,1,1,2,1,1,1,1,1,1,1,8,2,2,0,0,0,3,4,5,,3,2,2,2,2,3,2,3,4,4,2,3,4,3,5,1,2,2,1,1,2,2,2,1,4,1,2,2,3,1,3,1,4,3,4,4,4,4,1,1,1,2,2,2,2,2,2,1,4,4,4,3,2,3,4,4,2,1,3,1,3,3,3,4,4,2,1,2,2,1,3,3,2,1,1,1,1,1,3,1,1,2,2,2,2,0,0,21,,,1,2,1,4,3,1,2,2,3,2,2,2,3,4,1,7,7,6,12,37,3,3,3,2,1,1,2,2,2,1,3,3,2,2,2,2,1,1,1,1,1,3,2,2,4,3,4,0,0,0,4,1,2,8,3,2,3,3,3,3,2,1,1,1,1,1,1,2,2,,4,3,,4,3,3,3,2,4,3,2,4,2,4,3,3,3,2,2,2,2,1,2,2,2,1,1,1,1,2,1954,1,4,2,1,50,2,1,1,1,1,1,1,,,,,,,6,,2,3,,28,,1,3,5,1,60,1,42,PA,55624.8775934556,0.747695583134938,,1,1,5,2,1,1
128171922,33370,01_000534_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139833398,4139833398,534,534,22,en-US,12,,4,4,8,3,3,3,4,8,2,2,4,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,4,1,1,4,3,3,3,4,3,4,4,3,4,3,4,3,4,3,2,4,4,4,2,4,4,4,3,2,3,4,4,1,3,4,1,1,1,1,1,4,3,3,1,1,1,2,1,1,2,2,2,1,1,1,4,4,1,3,3,3,1,2,3,3,4,1,2,2,4,2,3,3,3,3,1,3,3,1,3,2,2,1,3,2,4,2,2,2,2,0,0,22,,,1,2,2,4,4,1,4,4,4,4,3,3,4,9,8,8,9,9,12,12,2,1,1,4,2,1,1,1,2,1,2,3,1,2,2,4,3,3,3,4,4,3,3,2,1,2,4,2,0,0,4,2,0,1,1,3,2,3,3,1,2,2,2,1,2,2,2,2,1,,4,3,3,5,5,5,5,5,5,5,3,1,1,5,3,3,3,2,2,1,2,2,2,1,2,1,1,2,1,1,1945,1,3,1,3,40,3,2,2,2,2,8,1,,,,,,1,6,,2,4,,24,,1,3,5,1,69,1,41,AL,19428.6079364294,0.261154450472674,Southern Baptist Convention,1,1,5,2,1,6
128171281,33370,01_000535_00000022,162048140_01,SCAN,162048140,3/26/2014,OTHER,1/28/2014,en-US,162048140,4139834383,4139834383,535,535,22,en-US,16,1,2,3,1,3,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0,0,0,0,3,5,3,4,3,2,3,3,3,3,2,3,3,4,3,3,2,3,1,3,3,2,2,2,2,2,2,3,3,3,2,3,3,4,4,2,4,4,3,4,3,1,1,1,1,2,2,2,2,2,1,2,1,3,2,8,3,4,4,2,2,3,2,4,3,2,3,4,2,2,2,1,1,1,3,2,1,2,2,2,2,4,2,3,2,2,2,2,1,0,22,,,1,2,1,3,4,1,3,2,3,3,4,3,3,5,1,5,6,6,31,16,2,1,3,2,1,1,1,2,2,1,3,3,2,2,2,3,2,2,1,1,1,2,2,3,3,4,4,1,0,0,5,0,0,0,1,1,3,2,2,2,1,2,2,2,1,2,2,2,1,,4,3,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,4,1,1,1,2,1,1,1,2,1,8,1947,1,3,1,4,30,2,1,1,2,1,1,1,,,,,,1,7,,2,2,,24,,1,3,7,1,67,1,42,VA,40713.4395006352,0.547259791047845,,4,1,6,2,4,2
